0.139
0.557
0.975
1.347
1.741
2.113
2.508
2.856
3.228
3.599
3.971
4.319
4.690
5.062
5.433
5.782
6.130
6.478
6.850
7.198
7.593
7.988
8.382
8.754
9.125
9.543
9.915
10.310
10.681
11.076
11.471
11.842
12.214
12.608
13.026
13.398
13.816
14.211
14.605
15.000
15.418
15.836
16.254
16.672
17.020
17.369
17.717
18.065
18.460
18.878
19.249
19.667
20.039
20.434
20.828
21.223
21.595
21.989
22.384
22.779
23.150
23.522
23.893
24.288
24.660
25.031
25.403
25.774
26.146
26.494
26.889
27.283
27.632
27.980
28.352
28.700
29.048
29.396
29.768
30.140
30.488
30.836
31.208
31.556
31.904
32.253
32.624
32.972
33.321
33.669
34.040
34.389
34.737
35.085
35.434
35.805
36.153
36.502
36.873
37.222
37.570
37.918
38.266
38.615
38.986
39.335
39.683
40.031
40.380
40.728
